shipdate-clean,PRODUCTGROUPNAME,totalprice
2010-12-10,ARTWORK,215.0
2010-12-10,BOOK,1717.3000000000009
2010-12-10,CALENDAR,252.54999999999995
2010-12-10,OCCASION,89.58000000000001
2010-12-10,OTHER,5733.95
2010-12-11,BOOK,140.0
2010-12-11,CALENDAR,44.9
2010-12-13,ARTWORK,15.0
2010-12-13,BOOK,16002.290000000075
2010-12-13,CALENDAR,186.54999999999998
2010-12-13,OCCASION,39.36
2010-12-13,OTHER,446.47
2010-12-14,ARTWORK,705.0
2010-12-14,BOOK,4527.0099999999975
2010-12-14,CALENDAR,1136.8000000000004
2010-12-14,OCCASION,373.92
2010-12-14,OTHER,840.46
2010-12-15,ARTWORK,538.5
2010-12-15,BOOK,3697.949999999998
2010-12-15,CALENDAR,5549.91999999999
2010-12-15,OCCASION,128.94
2010-12-15,OTHER,3790.7599999999998
2010-12-16,ARTWORK,100.0
2010-12-16,BOOK,5678.639999999995
2010-12-16,CALENDAR,310.4
2010-12-16,OCCASION,318.40000000000003
2010-12-16,OTHER,6361.309999999991
2010-12-17,ARTWORK,258.8
2010-12-17,BOOK,7116.529999999998
2010-12-17,CALENDAR,1146.8500000000008
2010-12-17,OCCASION,54.63
2010-12-17,OTHER,4124.619999999997
2010-12-18,ARTWORK,3130.0
2010-12-18,BOOK,2894.749999999999
2010-12-18,CALENDAR,591.7500000000001
2010-12-18,OCCASION,39.36
2010-12-18,OTHER,341.49
2010-12-19,ARTWORK,70.0
2010-12-19,BOOK,1166.6000000000006
2010-12-19,CALENDAR,403.9
2010-12-20,ARTWORK,451.9
2010-12-20,BOOK,3858.249999999993
2010-12-20,CALENDAR,1216.7000000000007
2010-12-20,OCCASION,112.58
2010-12-20,OTHER,4179.639999999999
2010-12-21,ARTWORK,1267.8500000000001
2010-12-21,BOOK,2346.2499999999995
2010-12-21,CALENDAR,936.8500000000003
2010-12-21,OCCASION,246.64
2010-12-21,OTHER,4565.109999999997
2010-12-22,ARTWORK,285.0
2010-12-22,BOOK,1626.7500000000007
2010-12-22,CALENDAR,492.0999999999999
2010-12-22,OCCASION,202.64999999999998
2010-12-22,OTHER,5304.9199999999955
2010-12-23,ARTWORK,9581.890000000001
2010-12-23,BOOK,2951.9999999999986
2010-12-23,CALENDAR,404.0499999999999
2010-12-23,OCCASION,39.31
2010-12-23,OTHER,857.45
2010-12-24,ARTWORK,347.1
2010-12-26,ARTWORK,40.0
2010-12-26,BOOK,2852.56
2010-12-26,CALENDAR,443.1499999999999
2010-12-26,OCCASION,34.94
2010-12-26,OTHER,537.97
2010-12-27,ARTWORK,130.95
2010-12-27,BOOK,5485.909999999999
2010-12-27,CALENDAR,1297.2000000000005
2010-12-27,OCCASION,56.37
2010-12-27,OTHER,4083.589999999997
2010-12-28,ARTWORK,113.75
2010-12-28,BOOK,3651.8999999999974
2010-12-28,CALENDAR,114.30000000000001
2010-12-28,OCCASION,19.68
2010-12-28,OTHER,888.23
2010-12-29,ARTWORK,2433.55
2010-12-29,BOOK,9925.990000000007
2010-12-29,CALENDAR,845.0500000000006
2010-12-29,OCCASION,251.43
2010-12-29,OTHER,3016.679999999998
2010-12-30,ARTWORK,231.55
2010-12-30,BOOK,4764.249999999993
2010-12-30,CALENDAR,640.2
2010-12-30,OCCASION,285.18
2010-12-30,OTHER,3276.4899999999984
2011-01-03,ARTWORK,4754.049999999997
2011-01-03,BOOK,3052.2999999999997
2011-01-03,CALENDAR,614.9099999999999
2011-01-03,OCCASION,287.87
2011-01-03,OTHER,5160.499999999995
2011-01-04,ARTWORK,3974.749999999999
2011-01-04,BOOK,5646.569999999991
2011-01-04,CALENDAR,167.75
2011-01-04,OCCASION,90.76
2011-01-04,OTHER,951.1800000000001
2011-01-05,ARTWORK,5059.749999999999
2011-01-05,BOOK,3660.780000000001
2011-01-05,CALENDAR,432.6499999999999
2011-01-05,OCCASION,174.76
2011-01-05,OTHER,1579.1299999999999
2011-01-06,ARTWORK,7702.25
2011-01-06,BOOK,1724.3300000000002
2011-01-06,CALENDAR,222.4
2011-01-06,OCCASION,113.67
2011-01-06,OTHER,198.74
2011-01-07,ARTWORK,4199.95
2011-01-07,BOOK,1816.9400000000003
2011-01-07,CALENDAR,75.9
2011-01-07,OCCASION,305.32
2011-01-07,OTHER,1639.58
2011-01-08,ARTWORK,0.0
2011-01-10,ARTWORK,304.74999999999994
2011-01-10,BOOK,1835.8100000000004
2011-01-10,CALENDAR,312.54999999999995
2011-01-10,OCCASION,187.94
2011-01-10,OTHER,1465.1299999999999
2011-01-11,ARTWORK,7500.9
2011-01-11,BOOK,4859.569999999997
2011-01-11,CALENDAR,137.4
2011-01-11,OCCASION,207.66000000000003
2011-01-11,OTHER,830.94
2011-01-12,ARTWORK,260.95
2011-01-12,BOOK,2593.8799999999987
2011-01-12,CALENDAR,58.150000000000006
2011-01-12,OCCASION,231.75
2011-01-12,OTHER,240.48
2011-01-13,ARTWORK,6549.249999999999
2011-01-13,BOOK,1945.4800000000012
2011-01-13,CALENDAR,239.6
2011-01-13,OCCASION,136.60000000000002
2011-01-13,OTHER,740.4
2011-01-14,ARTWORK,1988.05
2011-01-14,BOOK,1500.3100000000006
2011-01-14,CALENDAR,14.95
2011-01-14,OCCASION,233.84000000000003
2011-01-14,OTHER,67.5
2011-01-15,ARTWORK,0.0
2011-01-17,ARTWORK,760.5
2011-01-17,BOOK,1298.5500000000006
2011-01-17,CALENDAR,86.85000000000001
2011-01-17,OCCASION,93.38
2011-01-17,OTHER,160.0
2011-01-18,ARTWORK,460.0
2011-01-18,BOOK,1286.0000000000002
2011-01-18,CALENDAR,155.85000000000002
2011-01-18,OCCASION,553.84
2011-01-18,OTHER,186.5
2011-01-19,ARTWORK,1284.45
2011-01-19,BOOK,2391.7300000000005
2011-01-19,CALENDAR,28.4
2011-01-19,OCCASION,836.3199999999995
2011-01-19,OTHER,137.49
2011-01-20,ARTWORK,328.9
2011-01-20,BOOK,1913.4000000000003
2011-01-20,CALENDAR,53.25
2011-01-20,OCCASION,415.32
2011-01-20,OTHER,75.0
2011-01-21,ARTWORK,3684.3500000000004
2011-01-21,BOOK,1367.2000000000005
2011-01-21,CALENDAR,110.9
2011-01-21,OCCASION,174.96000000000004
2011-01-21,OTHER,326.25
2011-01-24,ARTWORK,35.95
2011-01-24,BOOK,578.8599999999998
2011-01-24,CALENDAR,6.5
2011-01-24,OCCASION,98.4
2011-01-24,OTHER,105.75
2011-01-25,ARTWORK,6574.45
2011-01-25,BOOK,3634.0100000000057
2011-01-25,CALENDAR,146.6
2011-01-25,OCCASION,312.53000000000003
2011-01-25,OTHER,1414.1
2011-01-26,ARTWORK,6577.0
2011-01-26,BOOK,1431.9600000000003
2011-01-26,CALENDAR,96.8
2011-01-26,OCCASION,106.23
2011-01-26,OTHER,491.98
2011-01-27,ARTWORK,6207.06
2011-01-27,BOOK,1631.3200000000008
2011-01-27,CALENDAR,29.95
2011-01-27,OCCASION,283.61
2011-01-27,OTHER,343.49
2011-01-28,ARTWORK,2222.8
2011-01-28,BOOK,958.52
2011-01-28,CALENDAR,26.6
2011-01-28,OCCASION,369.39
2011-01-28,OTHER,42.5
2011-01-29,ARTWORK,8002.4
2011-01-29,BOOK,14.95
2011-01-29,CALENDAR,13.45
2011-01-29,OCCASION,19.12
2011-01-31,ARTWORK,1723.9
2011-01-31,BOOK,288.86999999999995
2011-01-31,CALENDAR,29.95
2011-01-31,OCCASION,31.1
2011-01-31,OTHER,38.25
2011-02-01,ARTWORK,1950.95
2011-02-01,BOOK,853.9999999999998
2011-02-01,CALENDAR,26.95
2011-02-01,OCCASION,54.63
2011-02-01,OTHER,2442.15
2011-02-02,ARTWORK,1003.9
2011-02-02,BOOK,4071.2299999999987
2011-02-02,CALENDAR,40.25
2011-02-02,OCCASION,347.06
2011-02-02,OTHER,76.5
2011-02-03,ARTWORK,1780.0
2011-02-03,BOOK,1352.7100000000005
2011-02-03,OCCASION,318.4
2011-02-03,OTHER,475.71
2011-02-04,ARTWORK,1480.8500000000001
2011-02-04,BOOK,829.6200000000002
2011-02-04,CALENDAR,14.95
2011-02-04,OTHER,133.74
2011-02-05,ARTWORK,195.0
2011-02-07,ARTWORK,7962.700000000001
2011-02-07,BOOK,420.4199999999999
2011-02-07,CALENDAR,13.3
2011-02-07,OCCASION,109.26
2011-02-07,OTHER,199.98
2011-02-08,ARTWORK,5332.9
2011-02-08,BOOK,1536.7100000000005
2011-02-08,CALENDAR,40.4
2011-02-08,OCCASION,168.26
2011-02-08,OTHER,572.48
2011-02-09,ARTWORK,2782.8499999999995
2011-02-09,BOOK,2464.5899999999992
2011-02-09,CALENDAR,28.25
2011-02-09,OCCASION,306.84999999999997
2011-02-09,OTHER,42.5
2011-02-10,ARTWORK,7544.949999999994
2011-02-10,BOOK,570.48
2011-02-10,OCCASION,330.1700000000001
2011-02-11,ARTWORK,1706.4000000000005
2011-02-11,BOOK,1242.7800000000004
2011-02-11,CALENDAR,13.45
2011-02-11,OCCASION,586.45
2011-02-12,ARTWORK,17278.3
2011-02-12,BOOK,55.400000000000006
2011-02-12,OCCASION,209.7
2011-02-12,OTHER,38.25
2011-02-14,ARTWORK,11793.8
2011-02-14,BOOK,159.95
2011-02-14,OCCASION,127.34
2011-02-14,OTHER,99.99
2011-02-15,ARTWORK,844.7
2011-02-15,BOOK,30996.440000000028
2011-02-15,OCCASION,108.71000000000001
2011-02-15,OTHER,138.24
2011-02-16,ARTWORK,501.14999999999986
2011-02-16,BOOK,1259.9000000000003
2011-02-16,OCCASION,38.8
2011-02-16,OTHER,117.5
2011-02-17,ARTWORK,172.45
2011-02-17,BOOK,966.6900000000002
2011-02-17,OCCASION,97.28999999999999
2011-02-17,OTHER,75.0
2011-02-18,ARTWORK,1052.7000000000003
2011-02-18,BOOK,780.7299999999999
2011-02-18,CALENDAR,56.599999999999994
2011-02-18,OCCASION,357.78999999999996
2011-02-18,OTHER,633.9300000000001
2011-02-19,ARTWORK,337.44999999999993
2011-02-19,OCCASION,34.95
2011-02-21,ARTWORK,58.9
2011-02-21,BOOK,287.49
2011-02-21,OCCASION,139.8
2011-02-21,OTHER,38.25
2011-02-22,ARTWORK,8257.050000000001
2011-02-22,BOOK,1697.7800000000007
2011-02-22,OCCASION,279.59999999999997
2011-02-22,OTHER,117.5
2011-02-23,ARTWORK,286.24999999999994
2011-02-23,BOOK,962.2
2011-02-23,CALENDAR,71.85
2011-02-23,OCCASION,148.62
2011-02-23,OTHER,75.0
2011-02-24,ARTWORK,349.85
2011-02-24,BOOK,794.6500000000003
2011-02-24,OCCASION,194.43
2011-02-24,OTHER,205.74
2011-02-25,ARTWORK,1016.6999999999999
2011-02-25,BOOK,418.71999999999997
2011-02-25,OTHER,138.24
2011-02-28,ARTWORK,1155.1000000000001
2011-02-28,BOOK,1798.8100000000002
2011-02-28,CALENDAR,58.2
2011-02-28,OCCASION,701.0500000000003
2011-02-28,OTHER,131.24
2011-03-01,ARTWORK,382.5999999999999
2011-03-01,BOOK,244.04999999999995
2011-03-01,OCCASION,108.7
2011-03-01,OTHER,75.0
2011-03-02,ARTWORK,38514.27
2011-03-02,BOOK,736.9000000000002
2011-03-02,OCCASION,73.75
2011-03-03,ARTWORK,430.0
2011-03-03,BOOK,258.8
2011-03-03,OCCASION,54.63
2011-03-06,ARTWORK,798.55
2011-03-06,BOOK,588.6500000000001
2011-03-06,OCCASION,177.51999999999998
2011-03-06,OTHER,132.49
2011-03-07,ARTWORK,310.79999999999995
2011-03-07,BOOK,1445.340000000002
2011-03-07,CALENDAR,129.75
2011-03-07,OCCASION,39.36
2011-03-07,OTHER,269.97
2011-03-08,ARTWORK,565.2499999999999
2011-03-08,BOOK,5416.319999999991
2011-03-08,OCCASION,292.84
2011-03-09,ARTWORK,233.9
2011-03-09,BOOK,314.7
2011-03-09,OCCASION,39.36
2011-03-09,OTHER,89.99
2011-03-10,ARTWORK,40.0
2011-03-10,BOOK,451.86999999999983
2011-03-10,CALENDAR,26.95
2011-03-10,OCCASION,89.58000000000001
2011-03-10,OTHER,99.99
2011-03-13,ARTWORK,982.0999999999999
2011-03-13,BOOK,401.77
2011-03-13,OCCASION,42.19
2011-03-14,ARTWORK,7145.199999999999
2011-03-14,BOOK,1170.8400000000004
2011-03-14,OCCASION,1528.5500000000002
2011-03-14,OTHER,75.0
2011-03-15,ARTWORK,117.10000000000001
2011-03-15,BOOK,1497.9400000000005
2011-03-15,CALENDAR,29.95
2011-03-15,OCCASION,976.96
2011-03-15,OTHER,42.5
2011-03-16,ARTWORK,13744.899999999992
2011-03-16,BOOK,385.88999999999993
2011-03-16,OCCASION,180.76000000000005
2011-03-16,OTHER,289.96999999999997
2011-03-17,ARTWORK,30.0
2011-03-17,BOOK,831.39
2011-03-17,CALENDAR,13.45
2011-03-20,ARTWORK,3767.1000000000004
2011-03-20,BOOK,146.0
2011-03-20,CALENDAR,26.95
2011-03-20,OTHER,38.25
2011-03-21,ARTWORK,1476.9
2011-03-21,BOOK,1434.9600000000007
2011-03-21,CALENDAR,56.9
2011-03-21,OCCASION,416.61000000000007
2011-03-21,OTHER,75.0
2011-03-22,ARTWORK,44069.65000000002
2011-03-22,BOOK,754.66
2011-03-22,OCCASION,161.91000000000003
2011-03-22,OTHER,128.24
2011-03-23,ARTWORK,10.0
2011-03-23,BOOK,5204.95
2011-03-23,OCCASION,58.48
2011-03-24,ARTWORK,4210.0
2011-03-24,BOOK,1055.2
2011-03-24,CALENDAR,43.4
2011-03-24,OCCASION,125.28
2011-03-24,OTHER,38.25
2011-03-27,ARTWORK,1818.5
2011-03-27,BOOK,1515.7000000000003
2011-03-27,OCCASION,130.16000000000003
2011-03-27,OTHER,38.25
2011-03-28,ARTWORK,76.69999999999999
2011-03-28,BOOK,790.2800000000001
2011-03-28,CALENDAR,22.2
2011-03-28,OCCASION,353.85
2011-03-28,OTHER,75.0
2011-03-29,ARTWORK,15.6
2011-03-29,BOOK,1004.72
2011-03-29,OCCASION,187.91000000000003
2011-03-29,OTHER,218.99
2011-03-30,ARTWORK,9012.0
2011-03-30,BOOK,1385.4800000000002
2011-03-30,CALENDAR,14.95
2011-03-30,OCCASION,973.1
2011-03-30,OTHER,38.25
2011-03-31,ARTWORK,50.0
2011-03-31,BOOK,2337.6400000000026
2011-03-31,OCCASION,382.96000000000004
2011-03-31,OTHER,102.99
2011-04-03,ARTWORK,5594.2
2011-04-03,BOOK,171.6
2011-04-03,OCCASION,0.0
2011-04-03,OTHER,84.53999999999999
2011-04-04,ARTWORK,222.45000000000002
2011-04-04,BOOK,4305.130000000005
2011-04-04,CALENDAR,24.95
2011-04-04,OCCASION,305.56000000000006
2011-04-04,OTHER,119.0
2011-04-05,ARTWORK,510.0
2011-04-05,BOOK,2215.290000000003
2011-04-05,OCCASION,169.86
2011-04-05,OTHER,0.0
2011-04-06,ARTWORK,1265.0
2011-04-06,BOOK,639.6700000000001
2011-04-06,CALENDAR,26.65
2011-04-06,OCCASION,244.23000000000002
2011-04-06,OTHER,217.49
2011-04-07,ARTWORK,115.0
2011-04-07,BOOK,613.08
2011-04-07,OCCASION,111.43
2011-04-10,ARTWORK,145.60000000000002
2011-04-10,BOOK,624.9599999999999
2011-04-10,OCCASION,173.01
2011-04-10,OTHER,38.25
2011-04-11,ARTWORK,20.0
2011-04-11,BOOK,3467.1600000000044
2011-04-11,CALENDAR,26.65
2011-04-11,OCCASION,77.6
2011-04-11,OTHER,179.98
2011-04-12,ARTWORK,83.5
2011-04-12,BOOK,3328.4699999999993
2011-04-12,OCCASION,93.39
2011-04-13,ARTWORK,4179.85
2011-04-13,BOOK,355.69
2011-04-13,OCCASION,36.63
2011-04-14,ARTWORK,2287.1
2011-04-14,BOOK,338.03999999999996
2011-04-14,CALENDAR,29.9
2011-04-14,OCCASION,38.24
2011-04-17,ARTWORK,2535.6499999999996
2011-04-17,BOOK,1787.6800000000007
2011-04-18,ARTWORK,17.8
2011-04-18,BOOK,2246.63
2011-04-18,CALENDAR,97.05
2011-04-18,OCCASION,320.28000000000003
2011-04-18,OTHER,89.99
2011-04-19,ARTWORK,275.0
2011-04-19,BOOK,529.9699999999999
2011-04-19,OCCASION,57.93000000000001
2011-04-19,OTHER,99.99
2011-04-20,ARTWORK,1457.85
2011-04-20,BOOK,722.0700000000003
2011-04-20,OCCASION,25.0
2011-04-21,ARTWORK,30.0
2011-04-21,BOOK,165.68
2011-04-21,OCCASION,77.55
2011-04-24,ARTWORK,223.65
2011-04-24,BOOK,80.55
2011-04-24,OCCASION,34.95
2011-04-25,ARTWORK,175.0
2011-04-25,BOOK,1220.6200000000003
2011-04-25,CALENDAR,0.0
2011-04-25,OCCASION,19.68
2011-04-26,ARTWORK,7353.000000000001
2011-04-26,BOOK,1339.9000000000005
2011-04-26,OCCASION,19.12
2011-04-26,OTHER,75.0
2011-04-27,ARTWORK,1421.3
2011-04-27,BOOK,677.5500000000003
2011-04-27,OCCASION,38.8
2011-04-28,ARTWORK,25.0
2011-04-28,BOOK,262.45000000000005
2011-04-28,OCCASION,19.12
2011-04-28,OTHER,99.99
2011-05-01,ARTWORK,75.0
2011-05-01,BOOK,575.12
2011-05-01,OCCASION,19.69
2011-05-02,ARTWORK,90.05
2011-05-02,BOOK,1400.1700000000005
2011-05-02,OCCASION,130.55
2011-05-02,OTHER,291.24
2011-05-03,ARTWORK,6829.25
2011-05-03,BOOK,1529.8300000000004
2011-05-03,OCCASION,55.75
2011-05-04,ARTWORK,38.9
2011-05-04,BOOK,603.23
2011-05-04,OCCASION,63.21
2011-05-04,OTHER,38.25
2011-05-05,ARTWORK,60.0
2011-05-05,BOOK,605.85
2011-05-05,OTHER,138.24
2011-05-08,ARTWORK,454.29999999999995
2011-05-08,BOOK,479.02999999999986
2011-05-08,OCCASION,112.0
2011-05-08,OTHER,0.0
2011-05-09,ARTWORK,275.65
2011-05-09,BOOK,903.3299999999999
2011-05-09,OCCASION,53.64
2011-05-09,OTHER,38.25
2011-05-10,ARTWORK,1794.780000000001
2011-05-10,BOOK,461.3599999999999
2011-05-10,OTHER,89.99
2011-05-11,ARTWORK,557.0999999999999
2011-05-11,BOOK,356.56999999999994
2011-05-11,OCCASION,25.0
2011-05-12,ARTWORK,209.3
2011-05-12,BOOK,223.42
2011-05-12,OCCASION,670.75
2011-05-12,OTHER,189.98
2011-05-15,ARTWORK,25908.899999999994
2011-05-15,BOOK,663.8700000000002
2011-05-15,CALENDAR,44.9
2011-05-15,OCCASION,54.07000000000001
2011-05-16,ARTWORK,2640.2500000000005
2011-05-16,BOOK,196.79
2011-05-16,CALENDAR,44.4
2011-05-17,ARTWORK,256.98
2011-05-17,BOOK,296.52
2011-05-17,OCCASION,19.69
2011-05-17,OTHER,0.0
2011-05-18,ARTWORK,241.3
2011-05-18,BOOK,65.6
2011-05-18,OCCASION,19.12
2011-05-19,ARTWORK,87.0
2011-05-19,BOOK,158.3
2011-05-19,OTHER,38.25
2011-05-22,ARTWORK,10433.199999999999
2011-05-22,BOOK,420.94999999999993
2011-05-22,OCCASION,58.43
2011-05-23,ARTWORK,721.3
2011-05-23,BOOK,306.41
2011-05-23,OCCASION,22569.78999999997
2011-05-24,ARTWORK,113.9
2011-05-24,BOOK,115.9
2011-05-24,OCCASION,350.94
2011-05-25,ARTWORK,4976.439999999999
2011-05-25,BOOK,522.2099999999999
2011-05-25,CALENDAR,24.95
2011-05-25,OCCASION,1353.2299999999998
2011-05-26,ARTWORK,2690.35
2011-05-26,BOOK,961.2699999999999
2011-05-26,OCCASION,1109.6700000000003
2011-05-30,ARTWORK,7131.400000000001
2011-05-30,BOOK,170.89
2011-05-30,OCCASION,923.1300000000002
2011-05-31,ARTWORK,340.21999999999997
2011-05-31,BOOK,752.3100000000001
2011-05-31,OCCASION,542.8
2011-05-31,OTHER,42.5
2011-06-01,ARTWORK,3230.4100000000003
2011-06-01,BOOK,379.5
2011-06-01,OCCASION,1150.3499999999997
2011-06-01,OTHER,99.99
2011-06-02,ARTWORK,847.1099999999999
2011-06-02,BOOK,105.74
2011-06-02,OCCASION,748.3000000000002
2011-06-02,OTHER,99.99
2011-06-05,ARTWORK,199.35000000000002
2011-06-05,BOOK,91.5
2011-06-05,OCCASION,1433.6999999999996
2011-06-06,ARTWORK,750.55
2011-06-06,BOOK,472.14999999999986
2011-06-06,CALENDAR,24.95
2011-06-06,OCCASION,1143.2600000000004
2011-06-06,OTHER,64.0
2011-06-07,ARTWORK,2960.4500000000003
2011-06-07,BOOK,240.0
2011-06-07,OCCASION,1029.4300000000005
2011-06-07,OTHER,99.99
2011-06-08,ARTWORK,1642.65
2011-06-08,BOOK,218.7
2011-06-08,OCCASION,588.8000000000001
2011-06-09,ARTWORK,590.0999999999999
2011-06-09,BOOK,156.5
2011-06-09,OCCASION,201.04
2011-06-09,OTHER,90.0
2011-06-12,ARTWORK,830.4000000000002
2011-06-12,BOOK,186.89000000000001
2011-06-12,OCCASION,974.0000000000002
2011-06-12,OTHER,60.0
2011-06-13,ARTWORK,842.1500000000001
2011-06-13,BOOK,617.9
2011-06-13,OCCASION,436.28
2011-06-13,OTHER,294.98
2011-06-14,ARTWORK,330.9999999999999
2011-06-14,BOOK,119.05000000000001
2011-06-14,OCCASION,738.4200000000003
2011-06-14,OTHER,92.0
2011-06-15,ARTWORK,1029.2399999999998
2011-06-15,BOOK,186.54999999999998
2011-06-15,OCCASION,36.57
2011-06-16,ARTWORK,536.0
2011-06-16,BOOK,36.95
2011-06-16,CALENDAR,9.99
2011-06-16,OCCASION,120.18
2011-06-16,OTHER,38.25
2011-06-19,ARTWORK,3416.1
2011-06-19,BOOK,1045.0000000000002
2011-06-19,OCCASION,678.2700000000004
2011-06-19,OTHER,17.99
2011-06-20,ARTWORK,3508.7700000000004
2011-06-20,BOOK,1618.0500000000002
2011-06-20,CALENDAR,9.99
2011-06-20,OCCASION,1366.1599999999996
2011-06-20,OTHER,30.0
2011-06-21,ARTWORK,2575.4
2011-06-21,BOOK,975.7000000000003
2011-06-21,CALENDAR,111.89
2011-06-21,OCCASION,442.01
2011-06-21,OTHER,89.99
2011-06-22,ARTWORK,3778.21
2011-06-22,BOOK,801.5300000000003
2011-06-22,CALENDAR,53.95
2011-06-22,OCCASION,276.78
2011-06-23,ARTWORK,1079.55
2011-06-23,BOOK,834.5700000000002
2011-06-23,CALENDAR,52.63
2011-06-23,OCCASION,142.32
2011-06-26,ARTWORK,2865.72
2011-06-26,BOOK,234.60000000000002
2011-06-26,CALENDAR,10.67
2011-06-26,OCCASION,723.7
2011-06-27,ARTWORK,2280.05
2011-06-27,BOOK,1155.7500000000002
2011-06-27,CALENDAR,20.66
2011-06-27,OCCASION,604.8100000000003
2011-06-27,OTHER,92.0
2011-06-28,ARTWORK,3667.6600000000003
2011-06-28,BOOK,640.9300000000002
2011-06-28,CALENDAR,10.67
2011-06-28,OCCASION,466.85999999999996
2011-06-28,OTHER,113.25
2011-06-29,ARTWORK,2784.2499999999995
2011-06-29,BOOK,908.45
2011-06-29,CALENDAR,9.99
2011-06-29,OCCASION,678.5200000000002
2011-06-30,ARTWORK,1291.45
2011-06-30,BOOK,78.5
2011-06-30,OCCASION,149.67
2011-07-05,ARTWORK,5254.799999999999
2011-07-05,BOOK,441.91999999999996
2011-07-05,CALENDAR,10.67
2011-07-05,OCCASION,985.5900000000006
2011-07-05,OTHER,231.68
2011-07-06,ARTWORK,2005.0700000000004
2011-07-06,BOOK,874.5000000000002
2011-07-06,CALENDAR,19.98
2011-07-06,OCCASION,1082.4200000000003
2011-07-07,ARTWORK,1913.2100000000005
2011-07-07,BOOK,358.40000000000003
2011-07-07,CALENDAR,20.66
2011-07-07,OCCASION,904.3700000000001
2011-07-07,OTHER,66.73
2011-07-10,ARTWORK,3616.14
2011-07-10,BOOK,1485.5
2011-07-10,OCCASION,328.0400000000001
2011-07-10,OTHER,32.0
2011-07-11,ARTWORK,3281.85
2011-07-11,BOOK,495.7
2011-07-11,CALENDAR,24.95
2011-07-11,OCCASION,949.8600000000005
2011-07-11,OTHER,64.0
2011-07-12,ARTWORK,1673.55
2011-07-12,BOOK,1134.1600000000005
2011-07-12,OCCASION,973.4500000000004
2011-07-12,OTHER,28.48
2011-07-13,ARTWORK,2922.3700000000003
2011-07-13,BOOK,279.9
2011-07-13,OCCASION,412.4000000000001
2011-07-13,OTHER,32.0
2011-07-14,ARTWORK,1077.8500000000001
2011-07-14,BOOK,381.93999999999994
2011-07-14,OCCASION,374.29
2011-07-14,OTHER,75.0
2011-07-17,ARTWORK,1159.5000000000002
2011-07-17,BOOK,1265.1899999999998
2011-07-17,CALENDAR,9.99
2011-07-17,OCCASION,237.01
2011-07-18,ARTWORK,1271.94
2011-07-18,BOOK,2071.15
2011-07-18,OCCASION,186.84999999999997
2011-07-19,ARTWORK,602.5500000000001
2011-07-19,BOOK,621.3000000000001
2011-07-19,OCCASION,129.06
2011-07-19,OTHER,28.48
2011-07-20,ARTWORK,2119.5000000000005
2011-07-20,BOOK,952.67
2011-07-20,CALENDAR,10.67
2011-07-20,OCCASION,479.11999999999995
2011-07-21,ARTWORK,614.25
2011-07-21,BOOK,547.75
2011-07-21,OCCASION,294.46999999999997
2011-07-21,OTHER,64.0
2011-07-24,ARTWORK,3743.27
2011-07-24,BOOK,1445.44
2011-07-24,CALENDAR,36.94
2011-07-24,OCCASION,628.9000000000001
2011-07-24,OTHER,88.96000000000001
2011-07-25,ARTWORK,4068.15
2011-07-25,BOOK,712.85
2011-07-25,OCCASION,662.1000000000001
2011-07-26,ARTWORK,1893.7400000000002
2011-07-26,BOOK,1574.0
2011-07-26,CALENDAR,11.99
2011-07-26,OCCASION,240.9
2011-07-26,OTHER,28.48
2011-07-27,ARTWORK,2291.65
2011-07-27,BOOK,261.64000000000004
2011-07-27,OCCASION,163.03999999999996
2011-07-28,ARTWORK,771.65
2011-07-28,BOOK,237.71999999999997
2011-07-28,OCCASION,113.79
2011-07-31,ARTWORK,7200.700000000001
2011-07-31,BOOK,207.07000000000002
2011-07-31,OCCASION,217.19
2011-07-31,OTHER,32.0
2011-08-01,ARTWORK,4649.51
2011-08-01,BOOK,930.91
2011-08-01,OCCASION,395.30999999999995
2011-08-02,ARTWORK,2211.35
2011-08-02,BOOK,134.15
2011-08-02,OCCASION,54.14
2011-08-03,ARTWORK,4337.549999999999
2011-08-03,BOOK,181.5
2011-08-03,CALENDAR,11.99
2011-08-03,OCCASION,188.92999999999998
2011-08-04,ARTWORK,2490.6
2011-08-04,BOOK,290.37
2011-08-04,OCCASION,56.14
2011-08-07,ARTWORK,4755.4
2011-08-07,BOOK,111.25
2011-08-07,OCCASION,180.10999999999996
2011-08-07,OTHER,0.0
2011-08-08,ARTWORK,3678.55
2011-08-08,BOOK,790.4400000000006
2011-08-08,OCCASION,94.03999999999999
2011-08-08,OTHER,28.48
2011-08-09,ARTWORK,3579.2699999999995
2011-08-09,BOOK,187.73
2011-08-09,CALENDAR,11.99
2011-08-09,OCCASION,286.34999999999997
2011-08-10,ARTWORK,3129.08
2011-08-10,BOOK,302.37
2011-08-10,OCCASION,921.3100000000003
2011-08-10,OTHER,64.0
2011-08-11,ARTWORK,1756.6
2011-08-11,BOOK,100.25
2011-08-11,OCCASION,531.95
2011-08-14,ARTWORK,10171.249999999998
2011-08-14,BOOK,246.16999999999996
2011-08-14,CALENDAR,10.67
2011-08-14,OCCASION,500.32
2011-08-14,OTHER,28.48
2011-08-15,ARTWORK,3365.7999999999993
2011-08-15,BOOK,326.80000000000007
2011-08-15,CALENDAR,11.99
2011-08-15,OCCASION,618.0200000000002
2011-08-15,OTHER,99.99
2011-08-16,ARTWORK,3440.75
2011-08-16,BOOK,213.04999999999998
2011-08-16,OCCASION,240.49
